Title	Author	Published At	Source	URL
10 Best Horror Movies to Watch on Netflix Right Now for Halloween	Abrar Al-Heeti	2024-10-30T12:00:19Z	CNET	https://www.cnet.com/tech/services-and-software/10-best-horror-movies-to-watch-on-netflix-right-now-halloween/
Smile‘s Director Already Has Ideas For Where Smile 3 Could Go	Gordon Jackson	2024-10-31T13:00:00Z	Gizmodo.com	https://gizmodo.com/smile-3-sequel-ideas-parker-finn-2000518568
An Unlikely Alien Species Returns in Star Wars: Skeleton Crew	Gordon Jackson	2024-10-22T13:00:36Z	Gizmodo.com	https://gizmodo.com/an-unlikely-alien-species-returns-in-star-wars-skeleton-crew-2000514855
'Smile 2' has a brutal ending that blows the horror franchise's potential future wide open	Caralynn Matassa	2024-10-23T22:07:32Z	Business Insider	https://www.businessinsider.com/smile-2-ending-explained-2024-10
How Hellbound’s Brutal Season Two Ending Keeps the Focus on Humanity	Kayti Burt	2024-10-25T19:12:50Z	Time	https://time.com/7098772/hellbound-season-2-ending-explained/
Here are some of the best horror board games you can buy right now	Saira Mueller	2024-10-30T16:58:26Z	Polygon	https://www.polygon.com/gift-guide/471994/best-horror-board-games-2024
Ridley Scott Still Wants a Sequel to Alien: Covenant	Gordon Jackson	2024-11-11T14:00:44Z	Gizmodo.com	https://gizmodo.com/alien-covenant-sequel-ridley-scott-michael-fassbender-2000522868
How Fear the Spotlight became Blumhouse's first video game	Jessica Conditt	2024-10-25T14:00:44Z	Yahoo Entertainment	https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_fa5690ac-07e0-4211-8cf2-1fb4da7a8877
Watch 'Terrifier' and 'Terrifier 2' for Free on These Streaming Services	Meara Isenberg	2024-10-22T14:00:06Z	CNET	https://www.cnet.com/tech/services-and-software/watch-terrifier-and-terrifier-2-for-free-on-these-streaming-services/
Escape Planet Earth With These 10 Streaming Sci-Fi Films	Cheryl Eddy	2024-11-04T23:30:55Z	Gizmodo.com	https://gizmodo.com/best-space-movies-streaming-netflix-max-prime-video-2000520245
What’s the Most Memorably Horrific Terrifier Kill?	By Germain Lussier and Cheryl Eddy	2024-10-30T23:45:03Z	Gizmodo.com	https://gizmodo.com/whats-the-most-memorably-horrific-terrifier-kill-2000518695
Watch Hugh Grant Do The Worst Jar Jar Binks Impression I've Ever Heard	Zack Zwiezen	2024-11-13T22:25:00Z	Kotaku	https://kotaku.com/star-wars-jar-jar-hugh-grant-heretic-impression-clip-1851698047
A New Take on The Fly Is Coming From a Very Intriguing Director	Cheryl Eddy	2024-11-04T19:10:18Z	Gizmodo.com	https://gizmodo.com/a-new-take-on-the-fly-is-coming-from-a-very-intriguing-director-2000520281
Capcom’s Dino Crisis Almost Found a Way to Becoming an Anime	Justin Carter	2024-11-10T17:25:10Z	Gizmodo.com	https://gizmodo.com/dino-crisis-adi-shankar-anime-2000522622
The 20 Most Frightening Found Footage Films Of The Past 25 Years	Caroline Madden	2024-10-31T13:15:00Z	Kotaku	https://kotaku.com/found-footage-films-blair-witch-paranormal-activity-1851685518
Don't Worry -- It's Just a Dream. Learn Why You're Having Nightmares	Steph Panecasio	2024-10-31T16:00:00Z	CNET	https://www.cnet.com/health/sleep/heres-why-youre-having-nightmares/
Tim Burton on his dinosaur collection and why the internet makes him depressed		2024-10-24T07:26:34Z	BBC News	https://www.bbc.com/news/articles/c154gqxel1eo
One Of The Best Vampire Games Ever Made Is Less Than $10 Right Now	Willa Rowe	2024-10-23T17:55:00Z	Kotaku	https://kotaku.com/vampyr-halloween-sale-horror-steam-xbox-playstation-1851679589
All The Saw Movies, Ranked From Worst To Best	Caroline Madden	2024-10-21T12:15:00Z	Kotaku	https://kotaku.com/saw-movies-ranked-in-order-how-many-horror-jigsaw-1851673838
Alan Wake 2: The Lake House Is A Great Expansion About The Horrors Of AI Art	Willa Rowe	2024-10-31T20:10:00Z	Kotaku	https://kotaku.com/alan-wake-2-the-lake-house-is-a-great-expansion-about-1851686823
Ariana Grande apologises to 'Mistress of the Dark' Elvira		2024-10-22T09:48:19Z	BBC News	https://www.bbc.com/news/articles/cn5z5l9kngxo
'Candyman' star Tony Todd dies at 69	Chloe Veltman	2024-11-09T19:33:02Z	NPR	https://www.npr.org/2024/11/09/nx-s1-5185232/candyman-actor-tony-todd-dies
Is the horror movie Heretic about current American politics? The directors say of course it is	Tasha Robinson	2024-11-07T23:20:13Z	Polygon	https://www.polygon.com/horror/476025/heretic-directors-interview-religion-politics-state-of-america
Barbarian proved word-of-mouth horror hits are still possible — but it’s disappearing from streaming	Tasha Robinson	2024-10-26T06:32:08Z	Polygon	https://www.polygon.com/what-to-watch/470739/barbarian-leaving-streaming-best-horror-2024
Yet Another Familiar Face Could Return for Scream 7	Gordon Jackson	2024-10-25T13:00:04Z	Gizmodo.com	https://gizmodo.com/scream-7-patrick-dempsey-return-2000516438
James Wan Has Some Killer Choices on His Essential Vampire Movie Watchlist	Cheryl Eddy	2024-10-29T21:40:36Z	Gizmodo.com	https://gizmodo.com/james-wan-best-vampire-movies-streaming-halloween-2000518183
Watch the Intense Opening of Smile 2 Online—If You Can Grin the Whole Time	Cheryl Eddy	2024-11-04T21:50:52Z	Gizmodo.com	https://gizmodo.com/smile-2-opening-smile-checker-paramount-2000520360
Colin Farrell Hated Filming That Penguin Finale Scene as Much as You Did Watching It	James Whitbrook	2024-11-12T00:45:19Z	Gizmodo.com	https://gizmodo.com/penguin-season-finale-spoilers-vic-death-colin-farrell-2000523377
Nosferatu‘s Take on Count Orlok Sounds Fascinatingly Disgusting	Gordon Jackson	2024-11-12T19:01:22Z	Gizmodo.com	https://gizmodo.com/nosferatus-take-on-count-orlok-sounds-fascinatingly-disgusting-2000523667
The Maw: what's new in PC games this week?	Edwin Evans-Thirlwell	2024-10-28T09:17:32Z	Rock Paper Shotgun	https://www.rockpapershotgun.com/the-maw-whats-new-in-pc-games-this-week-18
New Horror Movie Heretic Was Inspired by Robert Zemeckis’ Contact	Germain Lussier	2024-11-08T00:00:46Z	Gizmodo.com	https://gizmodo.com/heretic-interview-beck-woods-hugh-grant-contact-movie-2000520464
10 great horror movies to stream on Netflix this Halloween	Anthony Orlando	2024-10-31T12:30:39Z	Digital Trends	https://www.digitaltrends.com/movies/10-best-horror-movies-to-stream-on-netflix-this-halloween-2024/
Meet ZachXBT, the Masked Vigilante Tracking Down Billions in Crypto Scams and Thefts	Andy Greenberg	2024-10-24T09:00:00Z	Wired	https://www.wired.com/story/meet-zachxbt-243-million-crypto-theft/
Venom: The Last Dance Knows Fans Wanted More Venom and Eddie	Isaiah Colbert	2024-10-24T16:04:27Z	Gizmodo.com	https://gizmodo.com/venom-the-last-dance-knows-fans-wanted-more-venom-and-eddie-2000515973
This overlooked 1999 movie is the closest Martin Scorsese ever got to making a horror film	Joe Allen	2024-10-28T13:00:31Z	Digital Trends	https://www.digitaltrends.com/movies/bringing-out-the-dead-overlooked-as-a-horror-movie/
Doc of Chucky Digs Into (Nearly) Every Detail About the Child’s Play Series	Cheryl Eddy	2024-11-01T00:15:28Z	Gizmodo.com	https://gizmodo.com/doc-of-chucky-digs-into-nearly-every-detail-about-the-childs-play-series-2000518939
Remember When Swamp Thing’s Creators Did Their Own Simpsons Parody?	James Whitbrook	2024-10-30T20:32:01Z	Gizmodo.com	https://gizmodo.com/simpsons-treehouse-of-horror-swamp-thing-comic-len-wein-bernie-wrightson-2000518608
Love is a Killer in Heart Eyes’ First Trailer	Justin Carter	2024-11-02T18:50:59Z	Gizmodo.com	https://gizmodo.com/love-is-a-killer-in-heart-eyes-first-trailer-2000519826
Alien: Romulus Slithers Onto Hulu and Disney+ Just Ahead of Thanksgiving	Cheryl Eddy	2024-11-07T23:15:50Z	Gizmodo.com	https://gizmodo.com/alien-romulus-slithers-onto-hulu-and-disney-just-ahead-of-thanksgiving-2000521715
This must-try new horror game is the creepy love child of Silent Hill and Killer7	Giovanni Colantonio	2024-11-14T17:00:22Z	Digital Trends	https://www.digitaltrends.com/gaming/sorry-were-closed-hands-on-impressions/
3 new PS Plus games to check out this weekend (October 25-27)	Tomas Franzese	2024-10-25T14:00:13Z	Digital Trends	https://www.digitaltrends.com/gaming/ps-plus-new-game-recommendations-october-25/
This What We Do in the Shadows Portrait Is Dead and Out of This World	Cheryl Eddy	2024-10-21T17:00:22Z	Gizmodo.com	https://gizmodo.com/this-what-we-do-in-the-shadows-portrait-is-dead-and-out-of-this-world-2000513383
Surreal Gambling Site Sees Users Bet on Thousands of Dimly Lit and Short-Lived Soccer Matches Every Day	Matthew Gault	2024-10-21T16:15:42Z	Gizmodo.com	https://gizmodo.com/surreal-gambling-site-sees-users-bet-on-thousands-of-dimly-lit-and-short-lived-soccer-matches-every-day-2000514445
Sasheer Zamata Talks Becoming Agatha All Along’s Final Girl	Justin Carter	2024-11-03T19:25:58Z	Gizmodo.com	https://gizmodo.com/agatha-all-along-sasheer-zamata-2000519884
Matthew Lillard's career ground to a halt after 'Scooby-Doo 2' flopped: 'I thought I was never going to work again'	Caralynn Matassa	2024-10-31T19:19:21Z	Business Insider	https://www.businessinsider.com/matthew-lillard-movie-and-tv-roles-shaggy-scream-2024-10
Not sure what movie to watch? Leave a comment, we’ll help	Pete Volk	2024-11-13T21:45:58Z	Polygon	https://www.polygon.com/entertainment/477990/best-movies-watch-tonight-best-recommendations-streaming
Black Ops 6’s Coolest Mission Shows It’s Time Call of Duty Left Modern Warfare Behind	Matt Purslow	2024-11-01T12:00:00Z	IGN	https://www.ign.com/articles/black-ops-6s-coolest-mission-shows-its-time-call-of-duty-left-modern-warfare-behind
The Callisto Protocol’s first spinoff is a strange, fun Hades clone	Giovanni Colantonio	2024-10-28T04:00:34Z	Digital Trends	https://www.digitaltrends.com/gaming/redacted-hands-on-impressions-pc-steam-deck/
12 best TV shows to stream this Halloween	Anthony Orlando	2024-10-30T17:30:15Z	Digital Trends	https://www.digitaltrends.com/movies/best-tv-shows-to-stream-this-halloween-2024/
10 Scary New Movies to Stream on Shudder Tonight	Cheryl Eddy	2024-10-25T19:45:05Z	Gizmodo.com	https://gizmodo.com/halloween-best-streaming-horror-shudder-2000516602
The Best New Movies and TV Streaming in November 2024, and Where to Watch Them	Germain Lussier	2024-11-01T20:30:49Z	Gizmodo.com	https://gizmodo.com/best-new-movies-tv-streaming-november-2024-2000517602
Slitterhead review: body-hopping action horror that's best left dispossessed	Ed Thorn	2024-11-04T11:01:00Z	Rock Paper Shotgun	https://www.rockpapershotgun.com/slitterhead-review
Fear the Spotlight review: Blumhouse’s lo-fi horror game is imperfect, but sincere	Giovanni Colantonio	2024-10-21T14:00:59Z	Digital Trends	https://www.digitaltrends.com/gaming/fear-the-spotlight-review-nintendo-switch/
With Heretic, directors Scott Beck and Bryan Woods want to scare the hell out of you	Dan Girolamo	2024-11-09T18:00:29Z	Digital Trends	https://www.digitaltrends.com/movies/heretic-scott-beck-bryan-woods-interview-religious-horror-movie/
Stop! And watch these 3 great movies leaving Netflix by November 1	Dan Girolamo	2024-10-28T12:00:50Z	Digital Trends	https://www.digitaltrends.com/movies/watch-movies-leaving-netflix-by-november-1-2024/
The Absolute Best Horror Movies on Hulu	Meara Isenberg	2024-10-21T22:18:26Z	CNET	https://www.cnet.com/tech/services-and-software/the-absolute-best-horror-films-hulu-october-2024/
Jubilation in the room as Trump declared victory		2024-11-06T10:51:55Z	BBC News	https://www.bbc.com/news/articles/czxreenxvw5o
M. Night Shyamalan’s Trap is a perfect Hitman movie	Toussaint Egan	2024-10-24T21:07:18Z	Polygon	https://www.polygon.com/entertainment/469408/trap-m-night-shyamalan-hitman-josh-hartnett
You need an RPG to get through this year	Chris Plante	2024-11-06T21:42:52Z	Polygon	https://www.polygon.com/editors-letter/475209/2024-best-rpgs-to-play-right-now
Heretic’s directors unpack its ambiguous ending	Tasha Robinson	2024-11-08T22:53:54Z	Polygon	https://www.polygon.com/horror/476433/heretic-ending-explained-by-directors
The J-Horror Virus Revisits a Film Movement That’s Still Sparking Nightmares	Cheryl Eddy	2024-11-13T18:55:21Z	Gizmodo.com	https://gizmodo.com/shudder-j-horror-documentary-review-ring-grudge-2000524129
Metal Gear Solid 5’s terrifying first mission is a glimpse into the Kojima Silent Hill game we never got	Toussaint Egan	2024-10-25T21:05:17Z	Polygon	https://www.polygon.com/what-to-play/467950/metal-gear-solid-5-the-phantom-pain-silent-hills-hideo-kojima
Need a Scary Movie to Stream? Here Are 24 of Our Favorites	CNET staff	2024-10-30T15:00:06Z	CNET	https://www.cnet.com/tech/services-and-software/need-a-scary-movie-to-stream-here-are-24-of-our-favorites/
Man made AI indecent child images 'for validation'		2024-10-23T18:09:31Z	BBC News	https://www.bbc.com/news/articles/c170gr4n94wo
Bloober Team Made Cronos: The New Dawn Sci-Fi to Not Step on the Toes of Silent Hill 2 Remake	Ryan Dinsdale	2024-10-23T15:48:09Z	IGN	https://www.ign.com/articles/bloober-team-made-cronos-the-new-dawn-sci-fi-to-not-step-on-the-toes-of-silent-hill-2-remake
