Title	Author	Published At	Source	URL
The Beloved $2 Butter Cookies I’m Bringing to Every Holiday Party I’m Invited To	Su-Jit Lin	2024-11-20T15:30:00Z	Thekitchn.com	https://www.thekitchn.com/jacobsens-danish-butter-cookies-review-23693723
Real Madrid's Mbappé project isn't getting better; it's getting worse	Alex Kirkland	2024-11-05T23:42:57Z	ESPN	https://www.espn.com/soccer/story/_/id/42216868/real-madrid-mbappe-project-isnt-getting-better-getting-worse
Freeman hits 1st walk-off slam in World Series history as Dodgers top Yankees in Game 1	The Associated Press	2024-10-26T11:46:13Z	NPR	https://www.npr.org/2024/10/26/nx-s1-5166038/world-series-game-1-dodgers-yankees
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024
‘Smile 2’ Star Naomi Scott On How Hit Film Transcends Horror Genre	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-11T18:33:15Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/11/smile-2-star-naomi-scott-on-how-hit-film-transcends-horror-genre/
"Michael Candy creates robotic walking chairs that ""amble"" through space"	Ellen Eberhardt	2024-10-30T20:00:05Z	Dezeen	https://www.dezeen.com/2024/10/30/michael-candy-robotic-walking-chairs-amble-space/
Heretic Aims To Make Hugh Grant A Horror Star At The Box Office	staff@slashfilm.com (Ryan Scott)	2024-11-01T19:00:56Z	/FILM	https://www.slashfilm.com/1702340/hugh-grant-horror-movie-heretic-box-office-prediction/
"Lil Uzi Vert Reveals Retro-Inspired New Release: ""Uzi The Earthling! (TV Show Theme)"""	info@hypebeast.com (Hypebeast)	2024-10-23T17:43:52Z	HYPEBEAST	https://hypebeast.com/2024/10/lil-uzi-vert-the-earthling-tv-show-theme-single-stream
Raúl Castillo Joins Maika Monroe & Mary Elizabeth Winstead In 20th’s ‘The Hand That Rocks The Cradle’	matthewgrobar	2024-11-18T20:20:04Z	Deadline	http://deadline.com/2024/11/the-hand-that-rocks-the-cradle-remake-adds-raul-castillo-1236180513/
This London Home’s Rainbow Cupboards Are the Most Stunning Thing I’ve Ever Seen	Adrienne Breaux	2024-11-01T16:00:00Z	Apartment Therapy	https://www.apartmenttherapy.com/london-house-rainbow-renovation-37433270
Best Horror Movie 4K Box Sets And Steelbook Deals At Amazon Ahead Of Halloween	Steven Petite	2024-10-24T17:07:00Z	GameSpot	https://www.gamespot.com/articles/horror-movie-tv-series-box-set-collection-amazon-halloween-deals/1100-6527353/
‘Venom: The Last Dance’ Falls Short, but Look at ‘Conclave’ and ‘Anora’ Soar	Tom Brueggemann	2024-10-27T18:39:03Z	IndieWire	https://www.indiewire.com/news/box-office/box-office-venom-the-last-dance-fell-short-conclave-anora-soar-1235060472/
Dundee's Vetro collapsed in dressing room	Tyrone Smith	2024-11-03T20:54:49Z	BBC News	https://www.bbc.com/sport/football/articles/crmz39p9012o
November Might Debut Four $100 Million-Plus Movies, Led by ‘Wicked,’ ‘Gladiator 2,’ and ‘Moana 2’	Tom Brueggemann	2024-10-31T14:15:00Z	IndieWire	https://www.indiewire.com/news/box-office/wicked-gladiator-2-november-box-office-1235061054/
Was Morris Real In Smile 2?	Cooper Hood	2024-10-25T19:10:14Z	Screen Rant	https://screenrant.com/smile-2-was-morris-real/
Beyoncé, Chappell Roan, and Kendrick Lamar Nominated for Song of the Year at 2025 Grammys	Walden Green	2024-11-08T16:12:43Z	Pitchfork	https://pitchfork.com/news/beyonce-chappell-roan-and-kendrick-lamar-nominated-for-song-of-the-year-at-2025-grammys/
Draymond Green Rips 'Goofy' Grant Williams for Flagrant Foul on Celtics' Jayson Tatum	Adam Wells	2024-11-02T16:08:59Z	Bleacher Report	https://bleacherreport.com/articles/10141916-draymond-green-rips-goofy-grant-williams-for-flagrant-foul-on-celtics-jayson-tatum
Smile 3 Could Completely Flip Smile 2's Gemma Twist With Brilliant Skye Replacement Option	Cooper Hood	2024-11-10T14:30:14Z	Screen Rant	https://screenrant.com/smile-3-gemma-lead-skye-replacement-brilliant/
Why Apple Health, not the iPhone, will be Apple’s biggest impact on our lives	Nirave Gondhia	2024-10-27T13:30:28Z	Digital Trends	https://www.digitaltrends.com/mobile/apple-health-not-the-iphone-will-be-apple-biggest-impact-on-our-lives/
Bloodied FC Barcelona Star Cubarsi Shows Off War Wounds And Stitches After UCL Win (VIDEO)	"Tom Sanderson, Senior Contributor, 
 Tom Sanderson, Senior Contributor
 https://www.forbes.com/sites/tomsanderson/"	2024-11-06T22:56:22Z	Forbes	https://www.forbes.com/sites/tomsanderson/2024/11/06/bloodied-fc-barcelona-star-cubarsi-shows-off-war-wounds-and-stitches-after-ucl-win-video/
One Of 2024’s Best Horror Movies Is Now Streaming On Amazon, Apple TV	"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/"	2024-11-20T14:55:38Z	Forbes	https://www.forbes.com/sites/paultassi/2024/11/20/one-of-2024s-best-horror-movies-is-now-streaming-on-amazon-apple-tv/
Why Skye Pulls Out Her Hair In Smile 2	Megan Hemenway	2024-10-25T14:00:21Z	Screen Rant	https://screenrant.com/smile-2-skye-hair-pulls-out-reason/
Lady Gaga Breaks Her Tie With Former Collaborator Beyoncé	"Hugh McIntyre, Senior Contributor, 
 Hugh McIntyre, Senior Contributor
 https://www.forbes.com/sites/hughmcintyre/"	2024-11-18T14:30:51Z	Forbes	https://www.forbes.com/sites/hughmcintyre/2024/11/18/lady-gaga-breaks-her-tie-with-former-collaborator-beyonc/
10 Bad Movies Roger Ebert Actually Liked	Jake Rossen	2024-11-20T13:02:00Z	Mental Floss	https://www.mentalfloss.com/bad-movies-roger-ebert-liked
From the gridiron to center stage: How Georgia's Jalon Walker was destined for greatness at an early age	Mark Schlabach	2024-11-01T12:34:15Z	ESPN	https://www.espn.com/college-football/story/_/id/42114282/2024-georgia-college-football-jalon-walker
Terrifier 3 Just Passed A Massive Box Office Milestone No One Saw Coming	staff@slashfilm.com (Ryan Scott)	2024-10-28T18:00:00Z	/FILM	https://www.slashfilm.com/1699255/terrifier-3-box-office-milestone-50-million-worldwide/
Paige Bueckers Says She Didn't Watch 2025 WNBA Draft Lottery, Is Focused on UConn	Julia Stumbaugh	2024-11-19T20:00:20Z	Bleacher Report	https://bleacherreport.com/articles/10144043-paige-bueckers-says-she-didnt-watch-2025-wnba-draft-lottery-is-focused-on-uconn
3 underrated (HBO) Max movies you should watch this weekend (October 25-27)	Jason Struss	2024-10-25T21:30:01Z	Digital Trends	https://www.digitaltrends.com/movies/underrated-hbo-max-movies-this-weekend-october-25-27-2024/
3 underrated (HBO) Max movies you should watch this weekend (November 1-3)	Jason Struss	2024-11-01T21:30:33Z	Digital Trends	https://www.digitaltrends.com/movies/underrated-hbo-max-movies-this-weekend-november-1-3-2024/
Shaboozey Now Has The Second Longest-Running #1 Hit Of All Time	Chris DeVille	2024-11-11T20:01:57Z	Stereogum	https://www.stereogum.com/2287052/shaboozey-now-has-the-second-longest-running-1-hit-of-all-time/news/
Grammy Nominations 2025: See The List	Chris DeVille	2024-11-08T16:06:26Z	Stereogum	https://www.stereogum.com/2286699/grammy-nominations-2025-see-the-list/news/
Smile 2's Voss Water Obsession Hides A Dark Reality For Skye	Adrienne Tyler	2024-10-30T22:30:12Z	Screen Rant	https://screenrant.com/smile-2-voss-water-hide-skye-not-in-control/
Smile 2 Finally Gives Naomi Scott The Role She Deserved 5 Years After $1 Billion Breakout	Megan Hemenway	2024-10-29T09:00:22Z	Screen Rant	https://screenrant.com/smile-2-naomi-scott-role-deserve-after-aladdin/
’Smile 2’ Will Share 7 Minutes Of Preview—If You Dare To Be Its Victim On Webcam	Enter Stage Rite	2024-11-06T16:25:28Z	Designtaxi.com	https://community.designtaxi.com/topic/6145-paramount-will-share-7-minutes-of-smile-2-with-you%E2%80%94but-only-if-you-dare-to-be-its-victim-on-webcam/
‘Smile 2’ Is the Hardest Thing Naomi Scott Has Ever Done—but She’s Not Complaining	Vanity Fair	2024-10-25T11:00:00Z	Vanity Fair	https://www.vanityfair.com/hollywood/story/naomi-scott-smile-2-awards-insider
Birthday Week: 4 + 2 = 6	Kath Younger	2024-11-01T11:00:44Z	Katheats.com	https://www.katheats.com/birthday-week-4-2-6
"SMILE 2 Spoiler Interview: Rosemarie DeWitt Breaks Down THAT Scene And Perfecting ""The Smile"" (Exclusive)"	JoshWilding	2024-11-18T20:32:00Z	CBM (Comic Book Movie)	https://comicbookmovie.com/horror/smile-2-spoiler-interview-rosemarie-dewitt-breaks-down-that-scene-and-perfecting-the-smile-exclusive-a214599
NFL Player Charvarius Ward's 23-Month-Old Daughter Amani Joy Ward Dies		2024-10-29T20:30:20Z	Eonline.com	https://www.eonline.com/news/1409260/nfl-player-charvarius-wards-23-month-old-daughter-amani-joy-ward-dies
'We were a bit lucky, but this group deserves some luck'	Andy Gray	2024-11-15T06:59:16Z	BBC News	https://www.bbc.com/sport/football/articles/cx2nyxy4j9po
Here's Why Sara Sampaio Didn't Watch Boyfriend Ray Nicholson's 'Smile 2'	Just Jared	2024-11-04T19:10:39Z	Just Jared	https://www.justjared.com/2024/11/04/heres-why-sara-sampaio-didnt-watch-boyfriend-ray-nicholsons-smile-2/
Pakistan thrash England to win Test series after Noman, Sajid heroics	Al Jazeera	2024-10-26T09:19:00Z	Al Jazeera English	https://www.aljazeera.com/sports/2024/10/26/pakistan-thrash-england-to-win-test-series-after-noman-sajid-heroics
Avoid These Five Common Mistakes When Reading Body Language	Ronald E. Riggio Ph.D.	2024-10-27T17:51:44Z	Psychology Today	https://www.psychologytoday.com/intl/blog/cutting-edge-leadership/202410/avoid-these-five-common-mistakes-when-reading-body-language
What Shohei Ohtani’s World Series Debut Means for Baseball	Sean Gregory	2024-10-25T10:00:00Z	Time	https://time.com/7097069/shohei-ohtani-world-series-dodgers/
10 Best Horror Movies Released This Year (Ranked)	Haiden Lovely	2024-10-24T11:53:43Z	The Escapist	https://www.escapistmagazine.com/best-horror-movies-released-this-year/
Mexico coach Aguirre hit with beer can after Honduras defeat	Sean Kearns	2024-11-16T10:07:48Z	BBC News	https://www.bbc.com/sport/football/articles/cdrd203451do
Thom Yorke Kicks Off Solo Tour in New Zealand, Debuts New Song “Back in the Game”: Video + Setlist	Paolo Ragusa	2024-10-23T14:31:24Z	Consequence.net	https://consequence.net/2024/10/thom-yorke-solo-tour-kickoff-new-zealand-video-setlist/
Inside the trade that began with a joke and ended with Brian Burns on the Giants	Jordan Raanan	2024-11-06T12:36:18Z	ESPN	https://www.espn.com/nfl/story/_/id/42191236/inside-brian-burns-trade-panthers-giants
SMILE 2 Interview: Director Parker Finn On Designing The Entity And Taylor Swift's Influence (Exclusive)	JoshWilding	2024-11-19T23:05:00Z	CBM (Comic Book Movie)	https://comicbookmovie.com/horror/smile-2-interview-director-parker-finn-on-designing-the-entity-and-taylor-swifts-influence-exclusive-a214619
How Brands Can Act Responsibly During a Crisis	cdelprincipe@hubspot.com (Curt del Principe)	2024-11-19T20:00:49Z	Hubspot.com	https://blog.hubspot.com/marketing/how-brands-can-act-responsibly-during-a-crisis#article
‘Venom 3’ Leads Box Office Again, A24’s ‘Heretic’ Scares Up $11 Million Debut in Sleepy Weekend	Rebecca Rubin	2024-11-10T15:54:51Z	Variety	https://variety.com/2024/film/box-office/venom-3-box-office-winner-a24-heretic-opening-weekend-1236205857/
How Naomi Scott Became 2024's Greatest Scream Queen in Smile 2	Evan Romano	2024-10-25T18:00:00Z	menshealth.com	https://www.menshealth.com/entertainment/a62705751/smile-2-interview-naomi-scott-skye-riley/
Here Are The 20 Best Scored Horror Movies Of 2024	"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/"	2024-10-27T17:40:28Z	Forbes	https://www.forbes.com/sites/paultassi/2024/10/27/here-are-the-20-best-scored-horror-movies-of-2024/
SMILE 2 Director Parker Finn Talks About the Future of the Franchise After That Wild Ending	Joey Paur	2024-10-31T22:00:00Z	GeekTyrant	https://geektyrant.com/news/smile-2-director-parker-finn-talks-about-the-future-of-the-franchise-after-that-wild-ending
‘Heretic’ And ‘Christmas Pageant’ Debut Strong At Weekend Box Office	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-09T18:19:47Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/09/heretic-and-christmas-pageant-debut-strong-at-weekend-box-office/
"Bruce Hannah on Creating Playful Designs for a World That Needs ""More Rounded Edges"""	info@hypebeast.com (Hypebeast)	2024-11-20T17:02:04Z	HYPEBEAST	https://hypebeast.com/2024/11/knoll-morrison-hannah-chair-interview
Free 7 Day Healthy Meal Plan (November 18-24)	Gina	2024-11-15T15:19:50Z	Skinnytaste.com	https://www.skinnytaste.com/free-7-day-healthy-meal-plan-november-18-24/
‘Venom: The Last Dance’ Tangos Past $317M Worldwide – International Box Office	Nancy Tartaglione	2024-11-03T17:09:41Z	Deadline	http://deadline.com/2024/11/venom-the-last-dance-second-weekend-singham-again-bhool-bhulaiyaa-the-wild-robot-global-international-box-office-1236165668/
‘Heretic’ Stirs Up $1.2M In Previews, ‘Venom 3’ Crossing $100M Today – Box Office	anthonypauldalessandro	2024-11-08T17:26:43Z	Deadline	http://deadline.com/2024/11/box-office-heretic-best-christmas-pageant-ever-1236170937/
Taysom Hill is the NFC offensive player of the week	Josh Alper	2024-11-20T17:06:28Z	NBCSports.com	https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/taysom-hill-is-the-nfc-offensive-player-of-the-week
Top Dental Services to Enhance Your Smile in Leawood, KS	Marc Ikbal	2024-10-29T12:47:33Z	Incrediblethings.com	https://incrediblethings.com/health/top-dental-services-to-enhance-your-smile-in-leawood-ks/
Some Of The Best CG Fire Ive Ever Seen: Why Original Smiles Entity Fight Scene Works So Well Detailed By VFX Artists	Bella Garcia	2024-10-26T22:56:16Z	Screen Rant	https://screenrant.com/smile-movie-entity-fight-vfx-artists-react/
Lady Gaga - Disease (Official Music Video), Die With a Smile (w/ Bruno Mars — Live in Las Vegas)	theleveebroke	2024-10-30T13:28:42Z	Livejournal.com	https://ohnotheydidnt.livejournal.com/129460786.html
Amazon - Listerine Freshburst Antiseptic Mouthwash - 2 pack $11.19		2024-11-15T19:25:34Z	Dealcatcher.com	https://www.dealcatcher.com/deals/health-beauty/toothpaste-oral-care/listerine-freshburst-antiseptic-mouthwash---pack-998326209
These 7 macOS Features Made Me Ditch My Windows 11 Laptop	Sanuj Bhatia	2024-10-29T21:30:13Z	MakeUseOf	https://www.makeuseof.com/macos-features-made-me-ditch-windows-11/
‘Venom: The Last Dance,’ ‘The Wild Robot,’ and Specialized Hits Thrive	Tom Brueggemann	2024-11-03T20:00:00Z	IndieWire	https://www.indiewire.com/news/box-office/weekend-box-office-marvel-animation-specialized-1235062371/
‘Venom: The Last Dance’ Misses Projection In Domestic Box Office Weekend	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-26T18:55:45Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/26/venom-the-last-dance-misses-projection-in-domestic-box-office-weekend/
How Smile 2 Brought In A Horror Legend For That Early Cameo	Eric Eisenberg	2024-10-24T22:48:37Z	CinemaBlend	https://www.cinemablend.com/interviews/how-smile-2-brought-horror-legend-early-cameo-drew-barrymore
How Netflix Put the Hurt on The Rock with $34 Million for Amazon MGM’s ‘Red One’	Tom Brueggemann	2024-11-17T19:02:39Z	IndieWire	https://www.indiewire.com/news/box-office/how-netflix-hurt-the-rock-amazon-mgm-red-one-1235066617/
‘Smile 2’ Comes Home to Digital Outlets This Tuesday!	John Squires	2024-11-18T14:07:18Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3839781/smile-2-comes-home-to-digital-outlets-this-tuesday/
Man Utd beat PAOK to end year-long wait for win in Europe	Ben Grounds	2024-11-07T22:00:00Z	Sky Sports	https://www.skysports.com/football/news/11959/13248474/manchester-united-2-0-paok-amad-diallo-scores-twice-as-ruud-van-nistelrooy-oversees-long-awaited-european-win
How To Flirt With Him	Sabrina Bendory	2024-10-24T10:22:33Z	Thoughtcatalog.com	https://thoughtcatalog.com/sabrina-bendory/2024/10/how-to-flirt-with-him/
Mutombo on minds of Nuggets, fans in home opener		2024-10-25T03:44:00Z	ESPN	https://www.espn.com/nba/story/_/id/41990576/nuggets-honor-mutombo-video-tribute-55-second-salute
Recommended Viewings: “The Substance” by Coralie Fargeat	Staff	2024-10-31T13:00:54Z	Booooooom.com	https://www.booooooom.com/2024/10/31/recommended-viewings-the-substance-by-coralie-fargeat/
Coralie Fargeat Pulls ‘The Substance’ from Camerimage Film Festival	Harrison Richlin	2024-11-15T20:58:04Z	IndieWire	https://www.indiewire.com/news/breaking-news/coralie-fargeat-the-substance-camerimage-1235066360/
‘He took the substance’: Why Demi Moore’s Comeback Horror Flick Feels Uniquely Primed for the Internet	BenWeiss, BenWeiss	2024-10-25T18:00:00Z	Cheezburger.com	https://cheezburger.com/30227207/he-took-the-substance-why-demi-moores-comeback-horror-flick-feels-uniquely-primed-for-the-internet
Katy Perry Named This Grotesque Horror Flick The Best Movie Of 2024	staff@slashfilm.com (Jeremy Smith)	2024-11-11T23:43:20Z	/FILM	https://www.slashfilm.com/1710704/katy-perry-best-movie-2024-horror-the-substance/
‘Emilia Pérez,’ ‘Seed of the Sacred Fig,’ ‘Room Next Door’ Lead European Film Award Nominations	Ryan Lattanzio	2024-11-05T13:56:30Z	IndieWire	https://www.indiewire.com/awards/results/european-film-award-nominations-led-emilia-perez-full-list-1235062983/
Demi Moore's Body Horror Thriller ‘The Substance’ Gets Streaming Date	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-24T16:02:06Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/24/demi-moores-body-horror-thriller-the-substance-gets-streaming-date/
‘The Substance’ Gets Streaming Release: Here’s How to Watch the Demi Moore Body-Horror Film Online	Atingley4	2024-11-04T19:35:34Z	Variety	https://variety.com/2024/film/news/how-to-watch-the-substance-online-streaming-1236199912/
Demi Moore’s ‘The Substance’ Makeup Photos Show Scary Side Of Character	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-01T23:54:07Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/01/demi-moores-the-substance-makeup-photos-show-scary-side-of-character/
The Substance: Streaming Release Date Revealed For Horror Movie With 91% RT Score (And It's Soon)	Brennan Klein	2024-10-24T13:17:07Z	Screen Rant	https://screenrant.com/the-substance-movie-streaming-release-date-confirmed-mubi/
Demi Moore’s Horror Thriller ‘The Substance’ New On Streaming This Week	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-28T01:24:20Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/27/demi-moores-horror-thriller-the-substance-new-on-streaming-this-week/
Guillermo Del Toro Praises Demi Moore’s Body Horror Hit ‘The Substance’	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-04T01:57:02Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/03/guillermo-del-toro-praises-demi-moores-body-horror-hit-the-substance/
How Do You Make ‘The Substance’? Start With “a Volcano of Blood”	David Canfield	2024-10-24T13:00:00Z	Vanity Fair	https://www.vanityfair.com/hollywood/story/the-substance-shot-list-coralie-fargeat-awards-insider
Demi Moore's The Substance Earned All My Adoration By Giving Me Something I Rarely Experience As A Horror Fan	Nick Venable	2024-11-18T01:15:00Z	CinemaBlend	https://www.cinemablend.com/movies/demi-moore-the-substance-earned-my-adoration-giving-me-rare-experience-as-horror-fan
Camerimage Founded to Honor Those ‘Who Are Overlooked’ Says Festival Director at Opening Ceremony	Carolyn Giardina	2024-11-16T16:41:41Z	Variety	https://variety.com/2024/film/news/camerimage-opening-ceremony-1236212145/
European Film Awards: ‘Emilia Pérez’, ‘The Room Next Door’ Lead Nominations	Melanie Goodfellow	2024-11-05T10:17:53Z	Deadline	http://deadline.com/2024/11/european-film-awards-nominations-37th-2024-1236167495/
Where to stream The Substance in Canada	Bradly Shankar	2024-10-26T18:31:37Z	MobileSyrup	https://mobilesyrup.com/2024/10/26/where-to-stream-the-substance-canada/
‘The Substance’ Set To Soar Past $70M+: How MUBI Fueled Demi Moore’s Comeback At The Global Box Office	anthonypauldalessandro	2024-11-17T22:25:26Z	Deadline	http://deadline.com/2024/11/the-substance-box-office-demi-moore-1236178368/
Looks Like European Film Voters Love ‘No Other Land’ but Are Mixed on ‘Hard Truths’	Marcus Jones	2024-11-05T19:15:00Z	IndieWire	https://www.indiewire.com/awards/industry/european-film-awards-bifa-nominations-reveal-oscar-favorites-1235063138/
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024
Fall's Buzziest New Thriller 'The Substance' Is Already Available To Stream	Chloe Williams​	2024-10-31T15:18:38Z	Brit + Co	https://www.brit.co/the-substance-movie/
‘The Substance’ Director Pulls Film From Camerimage Over Festival Director’s ‘Misogynistic’ Comments	Adam Chitwood	2024-11-15T20:44:37Z	TheWrap	https://www.thewrap.com/the-substance-coralie-fargeat-pulled-from-camerimage-festival/
Demi Moore Goes Pretty in Florals for 'The Substance' Premiere in Paris	Just Jared	2024-11-06T02:17:41Z	Just Jared	https://www.justjared.com/2024/11/05/demi-moore-goes-pretty-in-florals-for-the-substance-premiere-in-paris/
‘Your Monster’ Review: Melissa Barrera Finds Musical Ways To Scream Her Rage With Help From A Beastly Tommy Dewey	Pete Hammond	2024-10-25T19:37:36Z	Deadline	http://deadline.com/2024/10/your-monster-review-melissa-barrera-finds-musical-ways-to-scream-with-help-from-beastly-tommy-dewey-1236158700/
‘It’s The Devil’: The Substance Director Discusses The Long Casting Process For That Creepy, Deep Voice In The Body Horror Movie	Eric Eisenberg	2024-10-31T13:32:53Z	CinemaBlend	https://www.cinemablend.com/interviews/its-the-devil-the-substance-director-discusses-long-casting-process-creepy-deep-voice-body-horror-movie
After The Substance's Release, Demi Moore Got Real About Aging And How The Film 'Pushed' Her Out Of Her Comfort Zone	Ryan LaBee	2024-11-10T22:18:25Z	CinemaBlend	https://www.cinemablend.com/movies/after-the-substance-release-demi-moore-real-about-aging-film-pushed-her-out-of-comfort-zone
C&L's Best Horror Movies Of 2024 For Halloween	John Amato	2024-10-31T03:00:01Z	Crooksandliars.com	https://crooksandliars.com/2024/10/cls-best-horror-2024-halloween
‘The Substance’ Is Now Available to Watch at Home!	John Squires	2024-10-31T18:26:54Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837992/the-substance-is-now-available-to-watch-at-home/
Jennifer Lopez, Angelina Jolie, Nicole Kidman & 75+ Celebs Attend the Governors Awards 2024	Just Jared	2024-11-18T04:33:21Z	Just Jared	https://www.justjared.com/2024/11/17/jennifer-lopez-angelina-jolie-nicole-kidman-75-celebs-attend-the-governors-awards-2024/
‘It Was Already Determined That You Should Look Like S–t’: Demi Moore Recalls Public’s Reaction To Her Wearing A Bikini At 40 In A Charlie’s Angels Movie	Sarah El-Mahmoud	2024-11-16T19:02:40Z	CinemaBlend	https://www.cinemablend.com/movies/demi-moore-recalls-public-reaction-her-wearing-bikini-at-40-charlies-angels
The Substance: Demi Moore body horror film reaches MUBI streaming service on Halloween	Cody Hamman	2024-10-24T14:02:26Z	JoBlo.com	https://www.joblo.com/the-substance-mubi-2/
Streaming in Canada on Crave, Disney+, Mubi, Netflix and Prime Video [Oct. 28-Nov. 3]	Bradly Shankar	2024-10-28T23:02:28Z	MobileSyrup	https://mobilesyrup.com/2024/10/28/streaming-in-canada-crave-disney-plus-mubi-netflix-prime-video-the-substance/
‘Substance’ portrays in fiction whatexists in real world: French filmmaker Coralie Fargeat	The Hills Times	2024-10-31T02:45:00Z	Thehillstimes.in	https://thehillstimes.in/entertainment/substance-portrays-in-fiction-whatexists-in-real-world-french-filmmaker-coralie-fargeat
10 Great Horror Films from 2024 (and Where to Watch Them)	Brian Tallerico	2024-10-30T13:43:49Z	Rogerebert.com	https://www.rogerebert.com/streaming/10-great-horror-films-from-2024-and-where-to-watch-them
‘The Room Next Door’ & ‘Emelia Perez’ Top 2024 European Film Awards Nominations	Gregory Ellwood	2024-11-05T17:50:08Z	Theplaylist.net	https://theplaylist.net/the-room-next-door-emelia-perez-top-2024-european-film-awards-nominations-20241105/
[Removed]		2024-10-29T15:32:20Z	[Removed]	https://removed.com
Demi Moore Is Wildly Unrecognizable in Disturbing 'The Substance' Halloween Photos	Kayla Caldwell	2024-10-31T21:13:35Z	Newsweek	https://www.newsweek.com/entertainment/celebrity-news/demi-moore-unrecognizable-disturbing-substance-halloween-photos-1978255
24 Best Movies New to Streaming in November: ‘Deadpool & Wolverine,’ ‘Twisters,’ ‘The Substance,’ ‘Emilia Perez’ and More	Zack Sharf	2024-11-01T21:20:00Z	Variety	https://variety.com/lists/best-movies-streaming-november-2024/
Post-Screening Movie Hype Tweets, Decoded	Nate Jones	2024-10-26T13:00:29Z	Vulture	http://www.vulture.com/article/gladiator-2-early-reviews-decoded.html
The Substance Might Not Be For Everyone, But I Want To Talk About The Visceral Self Love Message That's Still Giving Me Chills	Sarah El-Mahmoud	2024-10-26T15:04:00Z	CinemaBlend	https://www.cinemablend.com/movies/the-substance-might-not-be-for-everyone-but-i-want-to-talk-about-visceral-self-love-message-still-giving-me-chills
The Substance, Joker: Folie à Deux, Netflix’s Time Cut, and every movie new to streaming this week	Toussaint Egan, Petrana Radulovic	2024-11-01T11:50:46Z	Polygon	https://www.polygon.com/entertainment/469923/new-movies-watch-streaming-the-substance-joker-2-netflix-time-cut
‘The Substance’ Comes to Digital, But When Will ‘The Substance’ Be Streaming?	mliss1578	2024-10-28T20:00:00Z	Decider	https://decider.com/2024/10/28/watch-the-substance-streaming-release-date-the-substance-mubi/
Stream It Or Skip It: ‘The Substance’ on Mubi and VOD, a New Body-Horror Classic Anchored by a Daring Demi Moore	mliss1578	2024-10-31T19:00:00Z	Decider	https://decider.com/2024/10/31/the-substance-mubi-streaming-movie-review/
The Substance: Demi Moore's Film Locks A Streaming Date	NDTV Movies News Desk	2024-10-25T10:22:37Z	NDTV News	https://www.ndtv.com/entertainment/demi-moores-horror-thriller-the-substance-gets-a-streaming-date-6871081
Best Horror Movies to See in Theaters This Halloween	Kofi Outlaw	2024-10-30T19:49:32Z	ComicBook.com	http://comicbook.com/horror/news/best-horror-movies-halloween-2024-watch-in-theaters/
MOVIES: The Crime is Mine - Review: Whimsically French	Milo MJ	2024-10-28T09:07:00Z	Spoilertv.com	https://www.spoilertv.com/2024/10/movies-crime-is-mine-review-whimsically.html
‘The Substance’ Ending Explained: What That Disgusting, Bloody Finale Means	mliss1578	2024-10-31T20:30:00Z	Decider	https://decider.com/2024/10/31/the-substance-ending-explained-meaning-demi-moore-margaret-qualley-feminist-analysis/
The best last-minute Halloween costume is also the hippest, thanks to The Substance	Matt Patches	2024-10-28T20:58:05Z	Polygon	https://www.polygon.com/horror/471280/best-last-minute-halloween-costume-2024-the-substance-mask
Bloody Demi Moore looks disgusting in newly revealed ‘The Substance’ photos	Eric Todisco	2024-10-31T19:42:52Z	New York Post	https://nypost.com/2024/10/31/entertainment/bloody-demi-moore-looks-disgusting-in-new-substance-photos/
New Movies On Streaming: ‘The Substance,’ Joker: Folie á Deux,’ + More	mliss1578	2024-11-01T15:00:00Z	Decider	https://decider.com/2024/11/01/new-movies-on-streaming-the-substance-joker-folie-a-deux-more/
